from,to,type,price,Pickup-time,Drop-off-time
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,133.33",2023-10-23 03:29:45.235270,4:17
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,898.51",2023-10-23 03:29:45.236269,4:18
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,001.38",2023-10-23 03:29:45.236269,4:15
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹739.41,2023-10-23 03:30:06.565945,4:02
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹889.14,2023-10-23 03:30:06.565945,4:02
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,467.88",2023-10-23 03:30:06.566950,4:03
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹789.31,2023-10-23 03:30:06.566950,4:02
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 03:45:27.398199,4:39
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 03:45:27.398199,4:37
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 03:45:27.399199,4:37
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 03:45:27.399199,4:41
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹892.44,2023-10-23 03:45:46.316922,4:37
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹989.41,2023-10-23 03:45:46.317922,4:35
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹2,011.32",2023-10-23 03:45:46.317922,4:39
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹942.17,2023-10-23 03:45:46.318922,4:35
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹822.84,2023-10-23 03:46:04.602449,4:33
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹908.05,2023-10-23 03:46:04.603455,4:31
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,806.13",2023-10-23 03:46:04.603455,4:35
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹866.53,2023-10-23 03:46:04.604452,4:31
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹799.83,2023-10-23 03:46:23.327884,4:26
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹881.16,2023-10-23 03:46:23.329082,4:25
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,738.29",2023-10-23 03:46:23.329386,4:25
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹841.53,2023-10-23 03:46:23.329929,4:24
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 03:46:41.690121,4:11
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 03:46:41.690121,4:10
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 03:46:41.690121,4:11
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 03:46:41.691121,4:09
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-23 03:47:00.932402,4:47
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-23 03:47:00.933403,4:45
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-23 03:47:00.933403,4:49
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-23 03:47:00.933403,4:45
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,"₹1,012.14",2023-10-23 03:47:19.189734,4:54
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,129.31",2023-10-23 03:47:19.190734,4:51
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,364.22",2023-10-23 03:47:19.190734,4:54
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,072.22",2023-10-23 03:47:19.190734,4:51
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,044.96",2023-10-23 03:47:37.576188,4:53
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,157.04",2023-10-23 03:47:37.576188,4:50
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,338.24",2023-10-23 03:47:37.577189,4:54
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,102.44",2023-10-23 03:47:37.577189,4:50
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹866.98,2023-10-23 03:47:56.254735,4:40
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹959.65,2023-10-23 03:47:56.254735,4:38
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,936.27",2023-10-23 03:47:56.255735,4:42
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹914.50,2023-10-23 03:47:56.255735,4:37
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹768.90,2023-10-23 03:48:15.276400,4:27
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹845.00,2023-10-23 03:48:15.276400,4:25
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,647.11",2023-10-23 03:48:15.276400,4:28
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹807.94,2023-10-23 03:48:15.277401,4:25
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,028.61",2023-10-23 03:48:39.620516,4:35
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,102.22",2023-10-23 03:48:39.620516,4:35
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,249.46",2023-10-23 03:48:39.620516,4:35
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,102.08",2023-10-23 03:48:39.621550,4:36
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹981.05,2023-10-23 03:49:00.863502,4:37
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,050.76",2023-10-23 03:49:00.863502,4:37
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,190.20",2023-10-23 03:49:00.864473,4:37
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,998.59",2023-10-23 03:49:00.864473,4:38
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹918.68,2023-10-23 03:49:22.042184,4:31
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹983.27,2023-10-23 03:49:22.042184,4:30
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,112.48",2023-10-23 03:49:22.043146,4:31
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,860.80",2023-10-23 03:49:22.043146,4:32
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹701.34,2023-10-23 03:49:43.358239,4:23
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹841.72,2023-10-23 03:49:43.359204,4:23
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,383.57",2023-10-23 03:49:43.359204,4:23
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹748.14,2023-10-23 03:49:43.359204,4:23
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹458.31,2023-10-23 03:50:04.495151,4:09
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹538.92,2023-10-23 03:50:04.496150,4:11
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹849.82,2023-10-23 03:50:04.496150,4:11
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹485.18,2023-10-23 03:50:04.496150,4:09
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹790.74,2023-10-23 03:50:25.888306,4:44
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹981.49,2023-10-23 03:50:25.888306,4:45
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,718.00",2023-10-23 03:50:25.889306,4:46
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹854.32,2023-10-23 03:50:25.889306,4:45
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,361.10",2023-10-23 03:50:47.154233,4:57
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,648.21",2023-10-23 03:50:47.154233,4:57
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,758.24",2023-10-23 03:50:47.155233,5:00
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,456.80",2023-10-23 03:50:47.155233,4:56
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.98",2023-10-23 03:51:08.538918,4:49
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-23 03:51:08.539916,4:50
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-23 03:51:08.539916,4:51
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-23 03:51:08.539916,4:50
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹936.03,2023-10-23 03:51:29.710350,4:38
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,134.11",2023-10-23 03:51:29.711354,4:38
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,899.89",2023-10-23 03:51:29.711354,4:37
Nagarabhavi,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,002.06",2023-10-23 03:51:29.712350,4:38
Kalyan Nagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹739.41,2023-10-23 03:51:51.494817,4:23
Kalyan Nagar,Kempegowda International Airport Bengaluru,PremierPerson4,₹889.14,2023-10-23 03:51:51.494817,4:23
Kalyan Nagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,467.88",2023-10-23 03:51:51.495816,4:24
Kalyan Nagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹789.31,2023-10-23 03:51:51.495816,4:23
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberGoPerson4,₹904.52,2023-10-23 04:07:12.070795,5:00
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",Go SedanPerson4,₹955.29,2023-10-23 04:07:12.070795,4:58
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",PremierPerson4,"₹1,003.53",2023-10-23 04:07:12.070795,4:58
Kempegowda International Airport Bengaluru,"Marathahalli, Bengaluru, Karnataka",UberXLPerson6,"₹2,046.94",2023-10-23 04:07:12.071794,5:02
Kempegowda International Airport Bengaluru,Koramangala,UberGoPerson4,₹835.01,2023-10-23 04:07:33.917236,4:59
Kempegowda International Airport Bengaluru,Koramangala,PremierPerson4,₹922.28,2023-10-23 04:07:33.918276,4:57
Kempegowda International Airport Bengaluru,Koramangala,UberXLPerson6,"₹1,841.99",2023-10-23 04:07:33.918276,5:01
Kempegowda International Airport Bengaluru,Koramangala,Go SedanPerson4,₹879.77,2023-10-23 04:07:33.919280,4:57
Kempegowda International Airport Bengaluru,Indiranagar,UberGoPerson4,₹790.90,2023-10-23 04:07:53.335810,4:55
Kempegowda International Airport Bengaluru,Indiranagar,Go SedanPerson4,₹831.83,2023-10-23 04:07:53.335810,4:53
Kempegowda International Airport Bengaluru,Indiranagar,PremierPerson4,₹870.71,2023-10-23 04:07:53.336847,4:53
Kempegowda International Airport Bengaluru,Indiranagar,UberXLPerson6,"₹1,711.97",2023-10-23 04:07:53.336847,4:57
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberGoPerson4,₹770.60,2023-10-23 04:08:12.658361,4:48
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,PremierPerson4,₹847.00,2023-10-23 04:08:12.659396,4:46
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,UberXLPerson6,"₹1,652.12",2023-10-23 04:08:12.659396,4:50
Kempegowda International Airport Bengaluru,Yeshwantpur Bus Stand,Go SedanPerson4,₹809.77,2023-10-23 04:08:12.659396,4:46
Kempegowda International Airport Bengaluru,Yelahanka,UberGoPerson4,₹548.41,2023-10-23 04:08:32.310175,4:33
Kempegowda International Airport Bengaluru,Yelahanka,Go SedanPerson4,₹568.36,2023-10-23 04:08:32.310175,4:31
Kempegowda International Airport Bengaluru,Yelahanka,PremierPerson4,₹587.29,2023-10-23 04:08:32.310175,4:31
Kempegowda International Airport Bengaluru,Yelahanka,UberXLPerson6,₹997.06,2023-10-23 04:08:32.311203,4:35
Kempegowda International Airport Bengaluru,Whitefield,UberGoPerson4,₹678.66,2023-10-23 04:08:51.396229,5:09
Kempegowda International Airport Bengaluru,Whitefield,PremierPerson4,₹759.03,2023-10-23 04:08:51.396229,5:07
Kempegowda International Airport Bengaluru,Whitefield,UberXLPerson6,"₹1,606.05",2023-10-23 04:08:51.397229,5:11
Kempegowda International Airport Bengaluru,Whitefield,Go SedanPerson4,₹719.87,2023-10-23 04:08:51.397229,5:07
Kempegowda International Airport Bengaluru,Vajarahalli,UberGoPerson4,₹995.19,2023-10-23 04:09:10.729047,5:14
Kempegowda International Airport Bengaluru,Vajarahalli,PremierPerson4,"₹1,109.50",2023-10-23 04:09:10.730040,5:13
Kempegowda International Airport Bengaluru,Vajarahalli,UberXLPerson6,"₹2,314.23",2023-10-23 04:09:10.730040,5:16
Kempegowda International Airport Bengaluru,Vajarahalli,Go SedanPerson4,"₹1,053.80",2023-10-23 04:09:10.731047,5:13
Kempegowda International Airport Bengaluru,Electronic City,UberGoPerson4,"₹1,049.09",2023-10-23 04:09:30.581741,5:13
Kempegowda International Airport Bengaluru,Electronic City,PremierPerson4,"₹1,161.88",2023-10-23 04:09:30.581741,5:11
Kempegowda International Airport Bengaluru,Electronic City,UberXLPerson6,"₹2,350.43",2023-10-23 04:09:30.582742,5:14
Kempegowda International Airport Bengaluru,Electronic City,Go SedanPerson4,"₹1,106.92",2023-10-23 04:09:30.582742,5:11
Kempegowda International Airport Bengaluru,Nagarabhavi,UberGoPerson4,₹826.97,2023-10-23 04:09:49.899390,5:01
Kempegowda International Airport Bengaluru,Nagarabhavi,PremierPerson4,₹912.89,2023-10-23 04:09:49.900393,5:00
Kempegowda International Airport Bengaluru,Nagarabhavi,UberXLPerson6,"₹1,818.32",2023-10-23 04:09:49.900393,5:03
Kempegowda International Airport Bengaluru,Nagarabhavi,Go SedanPerson4,₹871.03,2023-10-23 04:09:49.900393,5:00
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberGoPerson4,₹768.90,2023-10-23 04:10:09.430750,4:49
Kempegowda International Airport Bengaluru,Kalyan Nagar,PremierPerson4,₹845.00,2023-10-23 04:10:09.430750,4:48
Kempegowda International Airport Bengaluru,Kalyan Nagar,UberXLPerson6,"₹1,647.11",2023-10-23 04:10:09.431749,4:51
Kempegowda International Airport Bengaluru,Kalyan Nagar,Go SedanPerson4,₹807.94,2023-10-23 04:10:09.431749,4:47
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,011.86",2023-10-23 04:10:35.383778,4:58
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,084.10",2023-10-23 04:10:35.383778,4:58
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,228.58",2023-10-23 04:10:35.384777,4:58
"Marathahalli, Bengaluru, Karnataka",Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,065.32",2023-10-23 04:10:35.384777,4:58
Koramangala,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹997.22,2023-10-23 04:10:56.778995,4:58
Koramangala,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,210.36",2023-10-23 04:10:56.778995,4:59
Koramangala,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,034.13",2023-10-23 04:10:56.780010,4:59
Koramangala,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,068.27",2023-10-23 04:10:56.780010,4:58
Indiranagar,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹937.03,2023-10-23 04:11:18.328512,4:53
Indiranagar,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,003.14",2023-10-23 04:11:18.328512,4:53
Indiranagar,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,135.35",2023-10-23 04:11:18.329492,4:54
Indiranagar,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,901.10",2023-10-23 04:11:18.329492,4:54
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹758.43,2023-10-23 04:11:39.939159,4:44
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,PremierPerson4,₹912.84,2023-10-23 04:11:39.940159,4:45
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,508.97",2023-10-23 04:11:39.940159,4:44
Yeshwantpur Bus Stand,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹809.91,2023-10-23 04:11:39.941160,4:45
Yelahanka,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹451.87,2023-10-23 04:12:01.429473,4:31
Yelahanka,Kempegowda International Airport Bengaluru,PremierPerson4,₹530.90,2023-10-23 04:12:01.429473,4:32
Yelahanka,Kempegowda International Airport Bengaluru,UberXLPerson6,₹835.69,2023-10-23 04:12:01.430473,4:33
Yelahanka,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹478.21,2023-10-23 04:12:01.430473,4:31
Whitefield,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹790.15,2023-10-23 04:12:23.473206,5:06
Whitefield,Kempegowda International Airport Bengaluru,PremierPerson4,₹980.74,2023-10-23 04:12:23.473206,5:07
Whitefield,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,716.70",2023-10-23 04:12:23.473206,5:08
Whitefield,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,₹853.68,2023-10-23 04:12:23.474206,5:07
Vajarahalli,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,375.75",2023-10-23 04:12:44.843551,5:18
Vajarahalli,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,666.47",2023-10-23 04:12:44.844549,5:18
Vajarahalli,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,790.42",2023-10-23 04:12:44.844549,5:19
Vajarahalli,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,472.66",2023-10-23 04:12:44.845551,5:18
Electronic City,Kempegowda International Airport Bengaluru,Uber GoPerson4,"₹1,324.98",2023-10-23 04:13:06.833204,5:11
Electronic City,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,603.22",2023-10-23 04:13:06.834208,5:13
Electronic City,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹2,678.84",2023-10-23 04:13:06.834208,5:12
Electronic City,Kempegowda International Airport Bengaluru,Go Sedan 2Person4,"₹1,417.74",2023-10-23 04:13:06.834208,5:11
Nagarabhavi,Kempegowda International Airport Bengaluru,Uber GoPerson4,₹930.39,2023-10-23 04:13:28.870888,4:58
Nagarabhavi,Kempegowda International Airport Bengaluru,PremierPerson4,"₹1,127.08",2023-10-23 04:13:28.871890,4:58
Nagarabhavi,Kempegowda International Airport Bengaluru,UberXLPerson6,"₹1,887.50",2023-10-23 04:13:28.871890,4:59
